Age,Travel,Department,Distance,Education,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,MaritalStatus,MonthlyIncome,Over18,OverTime,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,JobSatisfaction
47.0,Never,Other,14.0,High,1934.0,High,Male,64.0,High,Low,Married,5467.0,1.0,No,16.0,8.0,7.0,1.0,Low
56.0,Rarely,Other,11.0,High,1935.0,High,Female,89.0,Low,Low,Married,5380.0,1.0,No,6.0,0.0,0.0,0.0,Low
39.0,Rarely,Other,9.0,Low,1936.0,Low,Male,87.0,High,Low,,5151.0,1.0,No,10.0,10.0,0.0,7.0,Low
38.0,Frequently,Other,8.0,Medium,1937.0,High,Female,58.0,Low,Low,Single,2133.0,1.0,Yes,20.0,20.0,11.0,0.0,Low
58.0,Rarely,Other,21.0,Medium,1938.0,High,Female,72.0,High,High,Married,17875.0,1.0,Yes,29.0,1.0,0.0,,High
32.0,Frequently,Other,5.0,Low,1939.0,Low,Female,47.0,High,Low,Single,,1.0,Yes,8.0,4.0,1.0,0.0,High
38.0,Rarely,Other,9.0,Low,1940.0,Low,Male,71.0,High,Low,Single,4771.0,1.0,No,10.0,5.0,2.0,0.0,High
49.0,Frequently,Other,2.0,Low,1941.0,Low,Male,42.0,High,High,Married,19161.0,1.0,No,28.0,5.0,4.0,4.0,High
42.0,Rarely,Other,12.0,High,1943.0,Low,Male,77.0,High,Low,Single,5087.0,1.0,Yes,14.0,0.0,0.0,0.0,High
27.0,Frequently,Other,22.0,Medium,1944.0,Low,Female,58.0,Low,Low,Married,2863.0,1.0,No,1.0,1.0,0.0,0.0,Low
35.0,Rarely,Other,18.0,High,1945.0,Low,Male,71.0,High,Low,Married,5561.0,1.0,No,6.0,5.0,3.0,0.0,Low
28.0,Never,Other,16.0,Medium,1947.0,High,Male,49.0,High,Low,Single,2144.0,1.0,No,5.0,5.0,3.0,1.0,High
31.0,Never,Other,3.0,Low,1948.0,High,Male,48.0,High,Low,Single,3065.0,1.0,Yes,4.0,4.0,2.0,2.0,Low
36.0,Never,Other,9.0,High,1949.0,Low,Male,66.0,High,Low,Married,2810.0,1.0,No,5.0,5.0,4.0,0.0,Low
34.0,Rarely,Other,1.0,Medium,1950.0,Low,Male,32.0,High,Medium,Single,9888.0,1.0,No,14.0,14.0,8.0,2.0,High
34.0,Rarely,Other,13.0,High,1951.0,High,Male,39.0,High,Medium,Single,8628.0,1.0,No,9.0,8.0,7.0,1.0,High
26.0,Rarely,Other,1.0,Medium,1952.0,High,Male,95.0,High,Low,Single,2867.0,1.0,No,8.0,7.0,7.0,7.0,Low
29.0,Rarely,Other,1.0,Medium,1954.0,Low,Male,89.0,High,Low,Married,5373.0,1.0,No,6.0,5.0,3.0,0.0,Low
32.0,Never,Other,15.0,High,1955.0,High,Female,34.0,High,Low,Single,6667.0,1.0,,9.0,5.0,1.0,1.0,High
31.0,Frequently,Other,1.0,Medium,1956.0,High,Male,48.0,Low,Low,Married,5003.0,1.0,No,10.0,10.0,8.0,8.0,Low
28.0,Rarely,Other,17.0,Medium,1960.0,High,Male,32.0,Low,Low,Single,2367.0,1.0,No,6.0,4.0,1.0,0.0,High
38.0,Rarely,Other,1.0,Medium,1961.0,Low,Male,59.0,Low,Low,,2858.0,1.0,No,20.0,1.0,0.0,0.0,Low
35.0,Rarely,Other,7.0,High,1962.0,High,Female,,High,Low,Married,5204.0,1.0,Yes,10.0,10.0,8.0,0.0,High
27.0,Rarely,Other,9.0,Medium,1965.0,High,Male,44.0,High,Low,Single,4105.0,1.0,No,7.0,7.0,7.0,0.0,High
32.0,Rarely,Other,5.0,High,1966.0,High,Male,56.0,Low,Low,Single,9679.0,1.0,No,8.0,1.0,0.0,0.0,High
31.0,Frequently,Other,26.0,High,1967.0,Low,Male,63.0,High,Low,,5617.0,1.0,Yes,10.0,10.0,7.0,0.0,High
53.0,Rarely,Other,24.0,High,,Low,Male,66.0,High,Medium,Single,10448.0,1.0,Yes,15.0,2.0,2.0,2.0,Low
54.0,Rarely,Other,9.0,Low,1969.0,Low,Female,67.0,High,Low,Married,2897.0,1.0,No,9.0,4.0,3.0,2.0,High
33.0,Frequently,Other,7.0,Low,1970.0,High,Male,36.0,High,Low,Single,5968.0,1.0,No,9.0,9.0,7.0,2.0,High
43.0,Rarely,Other,11.0,,1971.0,Low,Male,30.0,High,Medium,Married,7510.0,1.0,No,10.0,10.0,9.0,0.0,High
38.0,Frequently,Other,1.0,High,1972.0,High,Male,88.0,High,Low,Married,2991.0,1.0,Yes,7.0,6.0,2.0,1.0,Low
55.0,Rarely,Other,26.0,High,1973.0,High,Male,71.0,High,High,Married,19636.0,1.0,Yes,35.0,10.0,9.0,1.0,Low
31.0,Rarely,Other,2.0,Low,1974.0,High,Female,59.0,Low,Low,Single,1129.0,1.0,Yes,,1.0,0.0,0.0,High
39.0,Rarely,Other,15.0,High,1975.0,Low,Male,77.0,High,High,Single,13341.0,1.0,No,21.0,20.0,8.0,11.0,Low
42.0,Never,Other,23.0,Low,1976.0,High,Male,37.0,Low,Low,Single,4332.0,1.0,No,20.0,20.0,9.0,3.0,High
31.0,Never,Other,10.0,Medium,1979.0,High,Female,40.0,High,Medium,Married,11031.0,1.0,No,13.0,11.0,7.0,4.0,High
54.0,Rarely,Other,10.0,Medium,1980.0,High,Female,77.0,High,Low,Single,4440.0,1.0,Yes,9.0,5.0,2.0,1.0,Low
24.0,Rarely,Other,1.0,Low,1981.0,Low,Male,45.0,Low,Low,Single,4617.0,1.0,No,4.0,4.0,3.0,1.0,High
23.0,Rarely,Other,12.0,Low,1982.0,High,Male,78.0,High,Low,Single,2647.0,1.0,No,5.0,5.0,2.0,1.0,High
40.0,Frequently,Other,11.0,Medium,1985.0,High,Female,73.0,High,Low,Married,6323.0,1.0,No,10.0,10.0,9.0,9.0,High
40.0,Rarely,Other,2.0,Low,1986.0,Low,Female,92.0,High,Low,Married,5677.0,1.0,No,15.0,11.0,8.0,,Low
25.0,Rarely,Other,2.0,,1987.0,High,Female,82.0,High,Low,Married,2187.0,1.0,No,6.0,2.0,0.0,1.0,Low
30.0,Rarely,Other,1.0,Low,1989.0,High,Male,76.0,High,Low,Married,3748.0,1.0,No,12.0,12.0,8.0,1.0,Low
25.0,Rarely,Other,2.0,Low,1992.0,High,Male,57.0,High,Low,Single,3977.0,1.0,Yes,7.0,2.0,2.0,0.0,High
47.0,Rarely,Other,25.0,Medium,1993.0,Low,Male,84.0,High,Medium,Single,8633.0,1.0,No,25.0,17.0,14.0,12.0,High
33.0,Never,Other,1.0,Low,1994.0,Low,Male,59.0,Low,Low,Single,2008.0,1.0,No,1.0,1.0,1.0,0.0,High
38.0,Rarely,Other,1.0,High,1995.0,High,Male,86.0,High,Low,Married,4440.0,1.0,No,16.0,15.0,13.0,5.0,Low
31.0,Rarely,Other,2.0,Low,1996.0,Low,Male,54.0,High,Low,Married,3067.0,1.0,No,3.0,2.0,2.0,1.0,High
38.0,Frequently,Other,6.0,High,1997.0,Low,Male,72.0,Low,Low,Married,5321.0,1.0,No,10.0,8.0,3.0,7.0,High
42.0,Rarely,Other,18.0,High,1998.0,High,Male,35.0,High,Low,Single,5410.0,1.0,Yes,9.0,4.0,3.0,1.0,Low
41.0,Rarely,Other,1.0,Medium,1999.0,High,Male,76.0,High,Low,Married,2782.0,1.0,No,12.0,5.0,3.0,1.0,High
47.0,Never,Other,1.0,Low,2000.0,High,Female,98.0,High,Medium,Married,11957.0,1.0,No,14.0,13.0,8.0,5.0,Low
35.0,Rarely,Other,11.0,High,2003.0,High,Male,43.0,High,Low,Married,2660.0,1.0,Yes,5.0,2.0,2.0,2.0,High
22.0,Rarely,Other,1.0,Low,2007.0,High,Male,63.0,High,Low,Single,3375.0,1.0,No,4.0,3.0,2.0,1.0,High
35.0,Rarely,Other,9.0,High,2008.0,Low,Male,48.0,High,Low,Single,5098.0,1.0,No,10.0,10.0,7.0,0.0,High
33.0,Rarely,Other,15.0,Low,2009.0,Low,Female,95.0,High,Low,Married,4878.0,1.0,Yes,10.0,9.0,7.0,8.0,High
32.0,Rarely,Other,29.0,High,2010.0,High,Female,49.0,Low,Low,Single,2837.0,1.0,No,6.0,6.0,2.0,4.0,Low
40.0,Rarely,Other,1.0,High,2012.0,Low,Male,83.0,High,Low,Married,2406.0,1.0,No,8.0,1.0,0.0,0.0,High
32.0,Rarely,Other,1.0,High,2013.0,,Male,68.0,Low,Low,Married,2269.0,1.0,No,,2.0,2.0,2.0,Low
39.0,Rarely,Other,24.0,Low,2014.0,Low,Male,52.0,High,Low,Single,4108.0,1.0,No,18.0,7.0,7.0,1.0,High
38.0,Rarely,Other,10.0,Medium,2015.0,Low,Female,99.0,Low,Medium,Married,13206.0,1.0,No,20.0,18.0,16.0,1.0,High
32.0,Rarely,Other,1.0,High,2016.0,High,Female,48.0,High,Medium,Married,10422.0,1.0,No,14.0,14.0,10.0,5.0,High
37.0,Rarely,Other,10.0,Medium,2017.0,High,Female,42.0,High,Medium,Married,13744.0,1.0,Yes,16.0,16.0,11.0,6.0,High
25.0,Rarely,Other,8.0,Low,2018.0,Low,Female,85.0,High,Low,Single,4907.0,1.0,Yes,6.0,5.0,3.0,0.0,High
52.0,Never,Other,29.0,High,2019.0,Low,Male,40.0,High,Low,Single,3482.0,1.0,No,16.0,9.0,8.0,0.0,High
44.0,Rarely,Other,1.0,Medium,2020.0,Low,Male,42.0,High,Low,Single,2436.0,1.0,Yes,6.0,4.0,3.0,1.0,High
21.0,Rarely,Other,5.0,Low,2021.0,High,Male,58.0,High,Low,Single,2380.0,1.0,Yes,2.0,2.0,2.0,1.0,Low
39.0,Never,Other,9.0,Medium,2022.0,High,Male,87.0,High,High,Single,19431.0,1.0,No,21.0,6.0,0.0,1.0,High
23.0,Frequently,Other,9.0,Medium,2023.0,High,Male,33.0,High,Low,Married,1790.0,1.0,No,1.0,1.0,0.0,1.0,Low
36.0,Rarely,Other,3.0,Medium,2024.0,Low,Female,94.0,Low,Medium,Married,7644.0,1.0,No,10.0,9.0,7.0,3.0,
36.0,Frequently,Other,4.0,Low,2025.0,High,Female,97.0,High,Low,Single,5131.0,1.0,No,18.0,4.0,2.0,0.0,Low
56.0,Never,Other,1.0,High,2026.0,High,Male,57.0,High,Low,Single,6306.0,1.0,No,13.0,13.0,12.0,1.0,High
29.0,Rarely,Other,1.0,High,2027.0,Low,Male,36.0,High,Low,Married,4787.0,1.0,Yes,4.0,2.0,2.0,2.0,
42.0,Rarely,Other,2.0,Medium,2031.0,Low,Male,56.0,High,High,Married,18880.0,1.0,No,24.0,22.0,6.0,4.0,High
56.0,Rarely,Other,7.0,Low,2032.0,High,Male,72.0,High,Low,Married,2339.0,1.0,No,14.0,10.0,9.0,9.0,High
41.0,Rarely,Other,28.0,High,2034.0,Low,Female,60.0,Low,High,Married,13570.0,1.0,No,21.0,20.0,7.0,0.0,Low
34.0,Rarely,Other,28.0,Medium,2035.0,High,Female,95.0,Low,Low,Married,6712.0,1.0,,8.0,8.0,7.0,1.0,High
36.0,Never,Other,15.0,High,2036.0,High,Male,88.0,Low,Low,Single,5406.0,1.0,No,15.0,15.0,12.0,11.0,High
41.0,Rarely,Other,3.0,Medium,2037.0,High,Male,57.0,Low,Low,Single,8938.0,1.0,No,14.0,5.0,4.0,0.0,Low
32.0,Rarely,Other,2.0,Medium,2038.0,High,Male,78.0,High,Low,Single,2439.0,1.0,No,4.0,4.0,2.0,1.0,Low
35.0,Rarely,Other,26.0,High,2040.0,High,Female,31.0,High,Medium,Single,8837.0,1.0,Yes,9.0,9.0,0.0,1.0,High
38.0,Rarely,Other,10.0,Low,2041.0,,Female,100.0,High,Low,Married,5343.0,1.0,No,10.0,10.0,7.0,1.0,High
50.0,Frequently,Other,1.0,High,2044.0,Low,Male,94.0,High,Low,Single,6728.0,1.0,No,12.0,6.0,3.0,0.0,High
36.0,Rarely,Other,11.0,High,2045.0,Low,Female,100.0,Low,Low,Married,6652.0,1.0,No,8.0,6.0,3.0,0.0,High
45.0,Rarely,Other,20.0,Medium,2046.0,High,Female,50.0,High,Low,Single,4850.0,1.0,No,8.0,5.0,3.0,0.0,High
40.0,Rarely,Other,2.0,High,2048.0,High,,52.0,Low,Low,Single,2809.0,1.0,No,8.0,2.0,2.0,2.0,High
35.0,Frequently,Other,18.0,High,2049.0,High,Male,80.0,High,Low,Married,5689.0,1.0,Yes,10.0,10.0,2.0,0.0,High
40.0,Rarely,Other,2.0,High,2051.0,High,Female,98.0,High,Low,Married,2001.0,1.0,No,20.0,5.0,3.0,0.0,High
35.0,Rarely,Other,1.0,High,2052.0,High,Female,62.0,Low,Low,Married,2977.0,1.0,No,4.0,4.0,3.0,1.0,High
29.0,Rarely,Other,13.0,Low,2053.0,High,Male,46.0,Low,Low,Married,4025.0,1.0,Yes,10.0,,3.0,0.0,Low
29.0,Rarely,Other,28.0,High,2054.0,High,Female,73.0,Low,Low,Single,3785.0,1.0,No,5.0,5.0,4.0,0.0,Low
50.0,Rarely,Other,28.0,Medium,2055.0,High,Male,39.0,Low,Medium,Single,10854.0,1.0,Yes,20.0,3.0,2.0,2.0,Low
39.0,Rarely,Other,24.0,Low,2056.0,Low,Female,60.0,Low,High,Married,12031.0,1.0,No,21.0,20.0,9.0,9.0,High
31.0,Never,Other,5.0,Medium,2057.0,Low,Male,74.0,High,Low,Single,9936.0,1.0,No,10.0,9.0,4.0,1.0,Low
26.0,Rarely,Other,5.0,Medium,2060.0,High,Female,30.0,Low,Low,Single,2966.0,1.0,No,5.0,4.0,2.0,0.0,High
36.0,Frequently,Other,23.0,Low,2061.0,High,Male,41.0,High,Low,Married,2571.0,1.0,No,17.0,5.0,2.0,0.0,High
39.0,Rarely,Other,6.0,Low,2062.0,High,Male,42.0,Low,Medium,Married,9991.0,1.0,No,9.0,7.0,7.0,1.0,Low
27.0,Rarely,Other,4.0,Medium,2064.0,Low,Male,87.0,High,Low,Married,6142.0,1.0,Yes,6.0,6.0,2.0,0.0,Low
49.0,Frequently,Other,2.0,Medium,2065.0,High,Male,63.0,Low,Low,Married,5390.0,1.0,No,17.0,9.0,6.0,0.0,Low
34.0,Rarely,Other,8.0,Medium,2068.0,,Male,82.0,High,Low,Married,4404.0,1.0,No,6.0,4.0,3.0,1.0,High
