Song,Duration,ExplicitContent,Year,Popularity,Danceability,Intensity,Loudness,SpokenWords,Acousticness,Instrumentalness,Liveness,Tempo,Genre
rockstar (feat. 21 Savage) (Post Malone),218146.0,True,2018.0,High,0.585,0.52,-6.136,No,0.124,7.01e-05,0.131,159.80100000000002,Rock
Ric Flair Drip (with Metro Boomin) (Offset),172800.0,True,2017.0,High,0.88,0.428,-8.28,Yes,0.149,5.05e-05,0.114,100.007,Pop
Him & I (with Halsey) (G-Eazy),268866.0,True,2017.0,High,0.589,0.731,-6.343,No,0.0534,0.0,0.308,87.90799999999999,Pop
In My Mind (Dynoro),184560.0,False,2018.0,High,0.6940000000000001,0.77,-5.335,Yes,0.17600000000000002,1.1e-05,0.11800000000000001,125.905,Pop
Lucid Dreams (Juice WRLD),239835.0,True,2018.0,High,0.511,0.5660000000000001,-7.23,Yes,0.349,0.0,0.34,83.90299999999999,Rock
The Middle (Zedd),184732.0,False,2018.0,High,0.753,0.657,-3.0610000000000004,No,0.171,0.0,0.11199999999999999,107.01,Pop
FRIENDS (Marshmello),202620.0,True,2018.0,High,0.626,0.88,-2.384,No,0.205,0.0,0.128,95.079,Pop
I Like It (Cardi B),253390.0,True,2018.0,High,0.816,0.726,-3.998,Yes,0.099,0.0,0.37200000000000005,136.048,Pop
Moonlight (XXXTENTACION),135090.0,True,2018.0,High,0.9209999999999999,0.537,-5.723,No,0.556,0.00404,0.102,128.009,Rock
no tears left to cry (Ariana Grande),205920.0,False,2018.0,High,0.6990000000000001,0.713,-5.507000000000001,No,0.04,3.11e-06,0.294,121.993,Pop
Mo Bamba (Sheck Wes),183906.0,True,2018.0,High,0.7290000000000001,0.625,-5.266,No,0.19399999999999998,0.009859999999999999,0.248,146.034,Rock
One Kiss (with Dua Lipa) (Calvin Harris),214846.0,False,2018.0,High,0.7909999999999999,0.862,-3.24,Yes,0.037000000000000005,2.1899999999999997e-05,0.0814,123.994,Pop
Taste (feat. Offset) (Tyga),232959.0,True,2018.0,High,0.884,0.5589999999999999,-7.442,Yes,0.0236,0.0,0.10099999999999999,97.994,Pop
SICKO MODE (Travis Scott),312820.0,True,2018.0,High,0.8340000000000001,0.73,-3.714,Yes,0.00513,0.0,0.124,155.00799999999998,Rock
Natural (Imagine Dragons),189466.0,False,2018.0,High,0.7040000000000001,0.611,-6.112,No,0.217,0.0,0.0812,100.0,Rock
"Taki Taki (with Selena Gomez, Ozuna & Cardi B) (DJ Snake)",212500.0,True,2018.0,High,0.8420000000000001,0.8009999999999999,-4.167,Yes,0.157,4.82e-06,0.0642,95.881,Pop
Spotlight (Marshmello),177600.0,False,2018.0,High,0.546,0.8220000000000001,-4.4830000000000005,Yes,0.0145,0.0,0.742,150.06,Pop
Pray For Me (with Kendrick Lamar) (The Weeknd),211440.0,True,2018.0,High,0.735,0.677,-4.979,No,0.0762,2.17e-05,0.111,100.584,Pop
lovely (with Khalid) (Billie Eilish),200185.0,False,2018.0,High,0.35100000000000003,0.29600000000000004,-10.109,No,0.934,0.0,0.095,115.28399999999999,Pop
Walk It Talk It (Migos),276147.0,True,2018.0,High,0.907,0.633,-5.145,Yes,0.0876,2.6e-06,0.106,145.914,Pop
Solo (feat. Demi Lovato) (Clean Bandit),222653.0,False,2018.0,High,0.737,0.636,-4.546,No,0.0441,6.659999999999999e-05,0.35,105.005,Pop
Nonstop (Drake),238614.0,True,2018.0,High,0.912,0.41200000000000003,-8.074,Yes,0.0165,0.0126,0.10400000000000001,154.983,Pop
FEFE (6ix9ine),179404.0,True,2018.0,Low,0.9309999999999999,0.387,-9.127,Yes,0.08800000000000001,0.0,0.136,125.978,Rock
Call Out My Name (The Weeknd),228373.0,False,,High,0.461,0.593,-4.954,No,0.17,0.0,0.307,134.17,Pop
Te Boté - Remix (Nio Garcia),417920.0,True,2018.0,High,0.903,0.675,-3.445,Yes,0.542,1.28e-05,0.0595,96.507,
MotorSport (Migos),303076.0,True,2018.0,High,0.904,0.518,-5.32,Yes,0.0305,0.0,0.325,137.996,Pop
X (Nicky Jam),172854.0,False,2019.0,High,0.594,0.7490000000000001,-5.297999999999999,No,0.0338,0.00106,0.3,179.968,Rock
SAD! (XXXTENTACION),166605.0,True,2018.0,High,0.74,0.613,-4.88,Yes,0.258,0.00372,0.12300000000000001,75.023,Rock
Sin Pijama (Becky G),188560.0,False,2018.0,High,0.7909999999999999,0.745,-3.695,No,0.354,2.9299999999999997e-05,0.10400000000000001,94.014,Pop
"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha) (Machine Gun Kelly)",202804.0,False,2017.0,High,0.653,0.718,-5.232,Yes,0.00413,0.0,0.0537,82.03399999999999,Pop
GUMMO (6ix9ine),157643.0,True,2018.0,High,0.66,0.775,-4.926,Yes,0.0553,0.0,0.129,157.036,Rock
Breathe (Jax Jones),207629.0,False,2017.0,Low,0.722,0.7440000000000001,-5.52,No,0.0234,0.000157,0.14300000000000002,125.985,Pop
Sick Boy (The Chainsmokers),193200.0,False,2018.0,High,0.6629999999999999,0.5770000000000001,-7.518,No,0.109,0.0,0.12,89.99600000000001,Pop
"King's Dead (with Kendrick Lamar, Future & James Blake) (Jay Rock)",229670.0,True,2018.0,High,0.645,0.705,-5.008,Yes,0.000813,0.0,0.128,137.13299999999998,Pop
Plug Walk (Rich The Kid),175229.0,True,2018.0,High,0.8759999999999999,0.519,-6.531000000000001,Yes,0.20199999999999999,0.0,0.10800000000000001,,Pop
All The Stars (with SZA) (Kendrick Lamar),232186.0,True,2018.0,High,0.698,0.633,-4.946000000000001,No,0.0605,0.000194,0.0926,96.92399999999999,Rock
Everyday (Logic),204746.0,True,2018.0,High,0.667,,-4.099,No,0.0425,0.0,0.0761,149.908,Pop
Tip Toe (feat. French Montana) (Jason Derulo),187521.0,False,2017.0,High,0.845,0.7090000000000001,-4.547,No,0.0233,0.0,0.094,98.06200000000001,Pop
God is a woman (Ariana Grande),197546.0,True,2018.0,High,0.602,0.6579999999999999,-5.934,No,0.0233,5.9999999999999995e-05,0.237,145.031,Pop
Powerglide (feat. Juicy J) - From SR3MM (Rae Sremmurd),332300.0,True,2018.0,High,0.713,0.831,-4.75,Yes,0.0168,0.0,0.11800000000000001,173.94799999999998,Pop
German (EO),170825.0,False,2018.0,High,0.862,0.583,-6.26,No,0.8109999999999999,1.86e-05,0.191,103.01899999999999,Rock
Nevermind (Dennis Lloyd),156600.0,False,2017.0,High,0.6,0.688,-8.339,Yes,0.159,1.29e-05,0.409,99.977,Pop
we fell in love in october (girl in red),184153.0,False,2018.0,High,0.5660000000000001,0.366,-12.808,No,0.113,0.18100000000000002,0.155,129.959,Pop
Wolves (Selena Gomez),197993.0,False,2017.0,High,0.7240000000000001,0.804,-4.614,No,0.124,0.0,0.204,124.98700000000001,Pop
Jackie Chan (Tiësto),215759.0,True,2018.0,High,0.747,0.8340000000000001,-2.867,No,0.374,0.0,0.0586,128.005,Pop
Leave a Light On (Tom Walker),185863.0,False,2017.0,High,0.586,0.624,-5.946000000000001,Yes,0.0153,1.78e-06,0.133,68.976,Pop
"1, 2, 3 (feat. Jason Derulo & De La Ghetto) (Sofía Reyes)",201526.0,False,2018.0,High,0.792,,-3.112,No,0.165,0.0,0.0501,94.96799999999999,Pop
Silence (Marshmello),180822.0,False,2017.0,High,0.52,,-3.093,No,0.256,4.96e-06,0.17,141.971,Pop
Youngblood (5 Seconds of Summer),203417.0,False,2018.0,High,0.596,0.8540000000000001,-5.114,Yes,0.0169,0.0,0.124,120.274,Pop
Body (feat. brando) (Loud Luxury),163216.0,False,2017.0,Low,0.752,,-4.399,No,0.0476,9.44e-05,0.0543,121.958,Pop
For You (Fifty Shades Freed) (& Rita Ora) (Liam Payne),245453.0,False,2018.0,High,0.541,0.787,-4.618,No,0.0167,0.0,0.157,113.0,Pop
Let You Down (NF),212120.0,False,2017.0,High,0.662,0.7140000000000001,-5.68,Yes,0.312,0.0,0.179,147.997,Pop
changes (XXXTENTACION),121886.0,False,2018.0,High,0.669,0.308,-10.068,No,0.883,0.0,0.0984,64.934,Rock
Corazón (feat. Nego do Borel) (Maluma),184720.0,False,2018.0,High,0.722,0.738,-6.0729999999999995,Yes,0.32799999999999996,1.47e-05,0.198,198.075,Rock
Bodak Yellow (Cardi B),223712.0,True,2018.0,High,0.9259999999999999,0.703,-6.337000000000001,No,0.0659,0.0,0.231,125.022,Pop
Yes Indeed (Lil Baby),142273.0,True,2018.0,High,0.963,0.34600000000000003,-9.309,Yes,0.0355,0.0,0.10800000000000001,119.95700000000001,Rock
Rise (Jonas Blue),194407.0,False,2018.0,High,0.687,0.785,-4.65,No,0.327,0.0,0.203,106.046,Pop
Flames (David Guetta),194680.0,False,2018.0,Low,0.631,0.649,-5.892,No,0.0817,3.8e-06,0.0934,93.95,Pop
Vaina Loca (Ozuna),176133.0,False,2018.0,High,0.754,0.805,-4.249,No,0.315,0.0,0.203,93.98200000000001,Rock
How Long (Charlie Puth),200853.0,False,2018.0,High,0.845,0.561,-5.252999999999999,No,0.21100000000000002,3.49e-06,0.0383,109.97399999999999,Pop
Better Now (Post Malone),231266.0,True,2018.0,High,0.68,0.578,-5.803999999999999,No,0.331,0.0,0.135,145.03799999999998,Rock
Look Alive (feat. Drake) (BlocBoy JB),181263.0,True,2018.0,High,0.922,0.581,-7.495,Yes,0.0010400000000000001,5.8599999999999995e-05,0.105,140.02200000000002,Pop
River (feat. Ed Sheeran) (Eminem),221013.0,True,2017.0,High,0.748,0.7490000000000001,-5.916,Yes,0.142,0.0,0.0713,90.09,Rock
Happier (Marshmello),214289.0,False,2018.0,High,0.687,0.792,-2.7489999999999997,No,0.191,0.0,0.16699999999999998,100.015,Pop
Be Alright (Dean Lewis),196373.0,True,2018.0,High,0.5529999999999999,0.586,-6.319,No,0.6970000000000001,0.0,0.0813,126.684,Pop
Done for Me (feat. Kehlani) (Charlie Puth),180493.0,False,2018.0,High,0.856,0.632,-3.6919999999999997,No,0.193,0.0,0.0688,112.009,Pop
Stir Fry (Migos),190288.0,True,2018.0,High,0.8170000000000001,0.816,-5.402,Yes,0.00263,0.0,0.159,181.982,Pop
"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj) (YG)",237240.0,True,2018.0,High,0.745,0.34600000000000003,-7.709,Yes,0.005520000000000001,0.0,0.0881,203.91099999999997,Pop
In My Feelings (Drake),217925.0,True,2018.0,High,0.835,0.626,-5.832999999999999,Yes,0.0589,5.9999999999999995e-05,0.396,91.03,Pop
Jumanji (B Young),173153.0,False,2018.0,High,0.7909999999999999,0.473,-9.86,Yes,,0.0,0.0959,95.948,Rock
The Way I Am (Charlie Puth),186080.0,False,2018.0,High,0.755,0.769,-5.6579999999999995,Yes,0.314,2.38e-06,0.0628,114.96600000000001,Pop
Me Niego (feat. Ozuna & Wisin) (Reik),221653.0,False,2018.0,Low,0.777,0.779,-4.449,No,0.0543,0.0,0.636,94.023,Pop
Eastside (with Halsey & Khalid) (benny blanco),173799.0,False,2018.0,High,0.56,0.68,-7.648,Yes,0.555,0.0,0.11599999999999999,89.391,Pop
Échame La Culpa (Luis Fonsi),173720.0,False,2017.0,High,0.733,0.892,-3.641,No,0.0376,0.0,0.13699999999999998,95.98899999999999,Pop
17 (MK),196489.0,False,2017.0,High,0.703,0.8320000000000001,-7.202000000000001,No,0.00149,0.127,0.0696,122.029,Pop
Anywhere (Rita Ora),215064.0,False,2017.0,High,0.628,0.797,-3.9530000000000003,No,0.0364,0.0,0.10400000000000001,106.93,Pop
Answerphone (feat. Yxng Bane) (Banx & Ranx),190920.0,False,2018.0,Low,0.6709999999999999,0.8340000000000001,-3.928,No,0.0387,0.0,0.45399999999999996,113.021,Rock
Trip (Ella Mai),213993.0,False,2018.0,High,0.47700000000000004,0.61,-5.627999999999999,Yes,0.225,0.0,0.107,79.882,Pop
Dura (Daddy Yankee),200480.0,False,2018.0,High,0.7829999999999999,0.84,-3.4160000000000004,No,0.174,0.0,0.41200000000000003,95.001,Rock
No Brainer (DJ Khaled),260000.0,True,2018.0,High,0.552,0.76,-4.706,Yes,0.0733,0.0,0.0865,135.702,Pop
2002 (Anne-Marie),186986.0,False,2018.0,High,0.6970000000000001,0.6829999999999999,-2.8810000000000002,Yes,0.0372,0.0,0.13699999999999998,96.133,Pop
Finesse - Remix; feat. Cardi B (Bruno Mars),217288.0,False,2017.0,High,0.7040000000000001,0.8590000000000001,-4.877,No,0.0185,0.0,0.0215,105.115,Pop
Let's Fall in Love for the Night (FINNEAS),190348.0,True,2018.0,High,0.737,0.408,-7.941,Yes,0.802,0.0,0.171,127.921,Pop
The Greatest Show (Hugh Jackman),302146.0,False,2017.0,High,0.41700000000000004,0.8240000000000001,-7.36,Yes,0.000239,0.0545,0.0725,157.92,Rock
Bad At Love (Halsey),181279.0,False,2017.0,High,0.675,0.7509999999999999,-3.5389999999999997,No,0.0604,0.0,0.0893,118.384,Pop
I'm Upset (Drake),214466.0,True,2018.0,High,0.899,0.586,-7.8660000000000005,Yes,0.27899999999999997,0.0,0.0836,150.002,Pop
Never Be the Same (Camila Cabello),226973.0,False,2018.0,High,0.637,,-4.333,No,0.18100000000000002,0.000637,0.13699999999999998,129.923,Pop
Bad Vibe (M.O),214253.0,False,2018.0,Low,0.813,0.701,-4.428,No,0.17800000000000002,0.0,0.0962,110.009,Pop
IDGAF (Dua Lipa),217946.0,True,2017.0,High,0.836,0.544,-5.975,No,0.0403,0.0,0.0824,97.02799999999999,Pop
Miss You (with Major Lazer & Tory Lanez) (Cashmere Cat),186231.0,False,2018.0,Low,0.747,0.6409999999999999,-4.502,No,0.25,0.00107,0.106,100.02799999999999,Pop
Mine (Bazzi),131064.0,True,2018.0,High,0.71,0.789,-3.8739999999999997,No,0.0161,2.77e-06,0.451,142.929,Pop
Freaky Friday (feat. Chris Brown) (Lil Dicky),216631.0,True,2018.0,High,0.755,0.599,-5.042,,0.147,0.0,0.109,133.123,Pop
I Like Me Better (Lauv),197436.0,False,2018.0,High,0.752,0.505,-7.621,Yes,0.535,2.55e-06,0.10400000000000001,91.97,Pop
This Feeling (The Chainsmokers),197946.0,False,2018.0,High,0.575,0.5710000000000001,-7.906000000000001,No,0.0558,0.0,0.0912,105.04899999999999,Pop
Girls Like You (feat. Cardi B) - Cardi B Version (Maroon 5),235545.0,True,2018.0,High,0.851,0.541,-6.825,No,0.568,0.0,0.13,124.959,Pop
Love Lies (with Normani) (Khalid),201707.0,False,2018.0,High,0.708,0.648,-5.626,No,0.0956,0.0,0.134,143.955,Pop
Nice For What (Drake),210746.0,True,2018.0,High,0.585,0.909,-6.474,No,0.0891,9.7e-05,0.11900000000000001,93.37200000000001,Pop
LOVE. FEAT. ZACARI. (Kendrick Lamar),213400.0,True,2017.0,High,0.8,0.585,-7.343,No,0.264,0.0,0.153,126.05799999999999,Rock
Psycho (feat. Ty Dolla $ign) (Post Malone),221440.0,True,2018.0,High,0.75,0.56,-8.094,Yes,0.546,0.0,0.111,140.06,Rock
Old Town Road - Remix (Lil Nas X),157066.0,False,2019.0,High,0.878,0.619,-5.56,No,0.0533,0.0,0.113,136.041,Pop
bad guy (Billie Eilish),194087.0,False,2019.0,High,0.701,0.425,-10.965,Yes,0.32799999999999996,0.13,0.1,135.128,Pop
Señorita (Shawn Mendes),190799.0,False,2019.0,High,0.759,0.5479999999999999,-6.0489999999999995,No,0.0392,0.0,0.0828,116.96700000000001,Pop
7 rings (Ariana Grande),178626.0,True,2019.0,High,0.778,0.317,-10.732000000000001,Yes,0.5920000000000001,0.0,0.0881,140.048,Pop
Sunflower - Spider-Man: Into the Spider-Verse (Post Malone),157560.0,False,2019.0,High,0.755,0.522,-4.368,No,0.5329999999999999,0.0,0.0685,89.96,Rock
Lost in the Fire (feat. The Weeknd) (Gesaffelstein),202093.0,True,2019.0,High,0.6579999999999999,0.6709999999999999,-12.21,No,0.0933,0.000927,0.115,100.96600000000001,Rock
Without Me (Halsey),201660.0,True,2018.0,High,0.752,0.488,-7.05,No,0.297,9.11e-06,0.0936,136.041,Pop
Ride It (Regard),157605.0,False,2019.0,High,0.88,0.7509999999999999,-4.258,No,0.177,6.43e-05,0.106,117.948,Pop
Shallow (Lady Gaga),215733.0,False,2018.0,High,0.5720000000000001,0.385,-6.362,No,0.371,0.0,0.231,95.79899999999999,Pop
Nothing Breaks Like a Heart (feat. Miley Cyrus) (Mark Ronson),217466.0,False,2018.0,High,0.601,0.794,-5.843999999999999,No,0.00987,1.36e-06,0.38799999999999996,114.066,Pop
Someone You Loved (Lewis Capaldi),182160.0,False,2019.0,High,0.501,0.405,-5.678999999999999,No,0.7509999999999999,0.0,0.105,109.891,Pop
All Day And Night (Jax Jones),169303.0,False,2019.0,High,0.585,0.782,-4.101,No,0.26899999999999996,0.0,0.156,121.90799999999999,Pop
Pure Water (with Migos) (Mustard),192470.0,True,2019.0,High,0.682,0.5589999999999999,-5.545,Yes,0.174,0.0,0.344,202.015,Pop
Shotta Flow (feat. Blueface) [Remix] (NLE Choppa),176631.0,True,2019.0,Low,0.894,0.511,-4.768,Yes,0.0251,0.0,0.14,120.08,Rock
ZEZE (feat. Travis Scott & Offset) (Kodak Black),228759.0,True,2018.0,High,0.861,0.603,-5.787999999999999,Yes,0.0521,0.0,0.0924,98.04299999999999,Rock
Con Calma (Daddy Yankee),193226.0,False,2019.0,High,0.737,0.86,-2.6519999999999997,No,0.11,1.94e-06,0.0574,93.98899999999999,Rock
Let Me Down Slowly (Alec Benjamin),169353.0,False,2018.0,High,0.652,0.557,-5.7139999999999995,No,0.74,0.0,0.124,150.07299999999998,Pop
Kill This Love (BLACKPINK),189052.0,False,2019.0,Low,0.738,0.861,-4.141,Yes,0.318,0.00182,0.325,131.98,Pop
Clout (feat. Cardi B) (Offset),205803.0,True,2019.0,High,0.919,0.622,-7.3839999999999995,No,0.228,4.24e-06,0.122,140.02200000000002,Pop
Piece Of Your Heart (MEDUZA),152913.0,False,2019.0,High,0.677,0.7440000000000001,-6.806,No,0.0404,0.00016,0.07400000000000001,124.08,Pop
Antisocial (with Travis Scott) (Ed Sheeran),161746.0,False,2019.0,High,0.716,0.823,-5.313,No,0.132,0.0,0.361,151.957,Pop
SICKO MODE (Travis Scott),312820.0,True,2018.0,High,0.8340000000000001,0.73,-3.714,Yes,0.00513,0.0,0.124,155.00799999999998,Rock
Mad Love (Mabel),169813.0,False,2019.0,Low,0.631,0.8029999999999999,-2.9739999999999998,Yes,0.675,0.0,0.11,198.065,Pop
Doin' Time (Lana Del Rey),202192.0,True,2019.0,High,0.6409999999999999,0.5589999999999999,-11.132,No,0.40399999999999997,0.00402,0.0937,144.982,Pop
"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B) (DJ Snake)",212500.0,True,2019.0,High,0.8420000000000001,0.8009999999999999,-4.167,Yes,0.157,4.82e-06,0.0642,95.881,Pop
Look Back at It (A Boogie Wit da Hoodie),179449.0,True,2018.0,High,0.7909999999999999,0.5870000000000001,-5.075,No,0.40700000000000003,0.0,0.14800000000000002,96.057,Rock
My Type (Saweetie),126446.0,True,2019.0,High,0.899,0.8109999999999999,-6.294,Yes,0.000677,0.0,0.0672,105.038,Pop
Ransom (Lil Tecca),131240.0,True,2019.0,High,0.745,0.642,-6.257000000000001,Yes,0.0204,0.0,0.0658,179.97400000000002,Rock
Keisha & Becky - Remix (Russ Millions),252906.0,True,2019.0,High,0.863,0.47100000000000003,-9.545,Yes,0.251,0.0,0.121,140.969,Pop
lovely (with Khalid) (Billie Eilish),200185.0,False,2018.0,High,0.35100000000000003,0.29600000000000004,-10.109,No,0.934,0.0,0.095,115.28399999999999,Pop
Don't Call Me Up (Mabel),178480.0,False,2019.0,High,0.674,0.8809999999999999,-2.853,Yes,0.29600000000000004,3.01e-06,0.0793,98.994,Pop
Old Town Road (Lil Nas X),113000.0,False,2019.0,High,0.907,0.53,-6.112,Yes,0.0578,2.23e-06,0.10099999999999999,135.998,Pop
Going Bad (feat. Drake) (Meek Mill),180522.0,True,2018.0,High,0.889,0.496,-6.365,No,0.259,0.0,0.252,86.00299999999999,Pop
Wow. (Post Malone),149546.0,True,2019.0,High,0.8290000000000001,0.539,-7.359,Yes,0.136,1.78e-06,0.10300000000000001,99.96,Rock
Juicy (Doja Cat),202333.0,True,2019.0,Low,0.7859999999999999,0.6579999999999999,-2.61,No,0.0856,0.0,0.0689,170.037,Pop
Swervin (feat. 6ix9ine) (A Boogie Wit da Hoodie),189486.0,True,2018.0,High,0.581,0.662,-5.239,Yes,0.0153,0.0,0.111,93.023,Rock
emotions (iann dior),131213.0,False,2019.0,High,0.63,0.63,-6.211,No,0.0131,0.0,0.142,80.512,Pop
Adan y Eva (Paulo Londra),256971.0,False,2019.0,High,0.767,0.7090000000000001,-4.47,Yes,0.32299999999999995,0.0,0.0745,171.993,Rock
Money In The Grave (Drake ft. Rick Ross) (Drake),205426.0,True,2019.0,High,0.831,0.502,-4.045,No,0.10099999999999999,0.0,0.122,100.541,Pop
Panini (Lil Nas X),114893.0,False,2019.0,High,0.703,0.594,-6.146,No,0.342,0.0,0.12300000000000001,153.84799999999998,Pop
MIA (feat. Drake) (Bad Bunny),210367.0,False,2018.0,High,0.8170000000000001,0.539,-6.349,No,0.0141,0.000496,0.099,97.06200000000001,Rock
Pop Out (feat. Lil Tjay) (Polo G),166560.0,True,2019.0,High,0.772,0.639,-7.119,Yes,0.15,0.0,0.0698,168.112,Rock
Robbery (Juice WRLD),240050.0,True,2019.0,Low,0.685,0.6920000000000001,-5.122000000000001,No,0.32799999999999996,0.0,0.153,159.966,Rock
a lot (21 Savage),288624.0,True,2018.0,High,0.8370000000000001,0.636,-7.643,No,0.0395,0.00125,0.342,145.972,Rock
The London (feat. J. Cole & Travis Scott) (Young Thug),200106.0,True,2019.0,High,0.7959999999999999,0.586,-6.946000000000001,Yes,0.0247,0.0,0.132,97.98100000000001,Pop
China (Anuel AA),301714.0,False,2019.0,High,0.7859999999999999,0.8079999999999999,-3.702,No,0.0846,0.00028900000000000003,0.0822,105.027,Rock
Liar (Camila Cabello),207038.0,False,2019.0,High,0.74,0.498,-6.684,No,0.0169,0.00282,0.319,98.016,Pop
Leave Me Alone (Flipp Dinero),195637.0,True,2019.0,High,0.792,0.743,-2.806,No,0.107,0.0,0.183,150.024,Pop
Money (Cardi B),183527.0,True,2018.0,High,0.95,0.59,-6.507999999999999,Yes,0.00534,0.0,0.11,130.003,Pop
"break up with your girlfriend, i'm bored (Ariana Grande)",190440.0,True,2019.0,High,0.726,0.5539999999999999,-5.29,No,0.0421,0.0,0.106,169.99900000000002,Pop
Location (feat. Burna Boy) (Dave),241293.0,True,2019.0,High,0.812,0.496,-5.968999999999999,Yes,0.271,0.0,0.0955,109.979,Rock
Sweet but Psycho (Ava Max),187436.0,False,,Low,0.7190000000000001,0.7040000000000001,-4.724,No,0.0691,0.0,0.166,133.002,Pop
Don't Start Now (Dua Lipa),183290.0,False,2019.0,High,0.794,0.7929999999999999,-4.521,No,0.0125,0.0,0.0952,123.941,Pop
Strike a Pose (feat. Aitch) (Young T & Bugsey),214203.0,True,2019.0,High,0.531,0.581,-5.801,No,0.0107,1.62e-05,0.10099999999999999,137.776,Rock
Giant (with Rag'n'Bone Man) (Calvin Harris),229184.0,False,2019.0,High,0.807,0.887,-4.311,No,0.016,0.000503,0.0811,122.015,Pop
Take Me Back to London (feat. Stormzy) (Ed Sheeran),189733.0,True,2019.0,High,0.885,0.762,-5.513,Yes,0.21899999999999997,0.0,0.162,138.058,Pop
Please Me (Cardi B),200889.0,True,2019.0,High,0.747,0.57,-6.711,No,0.0642,0.0,0.0832,133.99200000000002,Pop
Vossi Bop (Stormzy),196266.0,True,2019.0,High,0.682,0.653,-6.062,Yes,0.13,0.00116,0.129,188.115,Rock
Dance Monkey (Tones And I),209438.0,False,2019.0,High,0.8240000000000001,0.588,-6.4,No,0.6920000000000001,0.00010400000000000001,0.149,98.027,Pop
boyfriend (with Social House) (Ariana Grande),186106.0,True,2019.0,High,0.4,0.795,-3.7310000000000003,Yes,0.11900000000000001,0.0,0.159,190.097,Pop
Callaita (Bad Bunny),250533.0,True,2019.0,High,0.61,0.624,-4.773,Yes,0.6,2.12e-06,0.243,176.169,Rock
So Am I (Ava Max),183026.0,False,2019.0,Low,0.682,0.6559999999999999,-4.67,No,0.0737,0.0,0.353,130.089,Pop
Calma - Remix (Pedro Capó),238200.0,False,2018.0,High,0.826,0.773,-4.218,No,0.32299999999999995,0.0,0.14300000000000002,126.899,Pop
MIDDLE CHILD (J. Cole),213593.0,True,2019.0,High,0.8370000000000001,0.364,-11.713,Yes,0.149,0.0,0.271,123.984,Rock
Soltera - Remix (Lunay),266086.0,False,2019.0,High,0.795,0.7829999999999999,-4.271,No,0.361,0.0,0.43700000000000006,92.01,Pop
Better (Khalid),229412.0,False,2018.0,High,0.442,0.585,-10.332,No,0.0984,0.391,0.14,97.565,Pop
